ID	MaxAmount	LevelLimit	Quality	QualityLevel	Category1	Category2	Category3	Attribute1	Attribute2	Attribute3	Attribute4	Attribute5	Attribute6	Attribute7	Attribute8	Label	SetID	Architecture	MaxAmountPerLand	Coin
397	30000	1	3	615	2	4	0	538	115	0	0	115	10	10	10	0		0	999	
398	30000	20	1	1	2	4	0	0	0	0	0	0	10	10	10	0		0	999	
399	30000	4	3	600	4	10	0	0	0	0	0	0	10	10	10	0		850	999	
400	30000	1	1	200	2	1	0	28	28	64	28	28	10	10	10	0		0	999	
401	30000	1	3	600	2	6	0	351	0	0	351	1638	10	10	10	0		0	999	
402	30000	1	1	200	2	20	0	0	0	0	0	0	10	10	10	0		0	999	
403	30000	9	1	200	2	20	0	0	0	0	0	0	10	10	10	0		80	999	
404	30000	9	1	200	2	20	0	0	0	0	0	0	10	10	10	0		80	999	
405	30000	9	1	200	2	20	0	0	0	0	0	0	10	10	10	0		80	999	
406	30000	9	1	200	2	20	0	0	0	0	0	0	10	10	10	0		80	999	
407	30000	9	1	200	2	20	0	0	0	0	0	0	10	10	10	0		80	999	
408	30000	9	1	200	2	20	0	0	0	0	0	0	10	10	10	0		80	999	
409	30000	1	1	200	2	3	0	15	0	14	53	15	10	10	10	0		0	999	
411	30000	1	1	200	2	3	0	14	15	53	15	0	10	10	10	0		0	999	
412	30000	5	2	420	2	3	0	62	0	0	291	62	10	10	10	0		1180	999	
413	30000	1	1	200	2	3	0	53	15	0	14	15	10	10	10	0		0	999	
414	30000	6	1	215	2	3	0	0	15	15	0	74	10	10	10	0		300	999	
415	30000	2	1	205	2	3	0	16	16	16	16	36	10	10	10	0		280	999	
416	30000	3	1	210	2	3	0	16	37	16	16	16	10	10	10	0		290	999	
417	30000	1	2	400	3	14	0	71	159	71	71	71	10	10	10	0		0	999	
418	30000	5	2	400	3	14	0	71	71	159	71	71	10	10	10	0		1260	999	
419	30000	1	2	420	2	17	0	31	0	0	0	94	10	10	10	0		0	999	
420	30000	1	4	800	2	17	0	120	120	270	120	120	10	10	10	0		0	16	
421	30000	2	1	200	2	5	0	2	9	0	2	2	10	10	10	0		50	999	
422	30000	1	1	200	2	5	0	2	0	2	2	9	10	10	10	0		0	999	
426	30000	1	2	400	2	8	0	356	102	0	99	102	10	10	10	0		0	999	
428	30000	1	2	400	2	8	0	462	99	0	0	99	10	10	10	0		0	999	
429	30000	1	2	400	2	8	0	462	99	0	99	0	10	10	10	0		0	999	
430	30000	1	2	400	2	8	0	356	102	0	99	102	10	10	10	0		0	999	
431	30000	1	2	400	2	8	0	462	99	0	0	99	10	10	10	0		0	999	
432	30000	1	2	400	2	8	0	462	99	0	99	0	10	10	10	0		0	999	
433	30000	1	4	800	2	8	0	825	825	825	825	825	10	10	10	0		0	16	
434	30000	1	4	800	2	8	0	825	825	825	825	825	10	10	10	0		0	16	
435	30000	1	1	200	3	6	0	0	18	18	84	0	10	10	10	0		0	999	
436	30000	1	1	200	3	6	0	18	0	18	0	84	10	10	10	0		340	999	
437	30000	1	3	600	3	6	0	840	0	180	0	180	10	10	10	0		0	999	
438	30000	10	3	630	3	6	0	189	0	0	882	189	10	10	10	0		3580	999	
439	30000	1	1	200	3	6	0	0	0	84	18	18	10	10	10	0		0	999	
440	30000	1	2	400	3	6	0	72	0	0	336	72	10	10	10	0		0	999	
441	30000	9	2	420	3	6	0	352	75	0	75	0	10	10	10	0		1430	999	
442	30000	1	1	200	3	6	0	19	19	19	43	19	10	10	10	0		0	999	
443	30000	2	1	200	3	6	0	43	19	19	19	19	10	10	10	0		340	999	
444	30000	4	1	205	3	6	0	0	18	0	18	86	10	10	10	0		350	999	
445	30000	5	1	205	2	11	0	0	9	9	9	33	10	10	10	0		170	999	
446	30000	7	2	420	2	11	0	39	0	136	39	37	10	10	10	0		710	999	
447	30000	8	2	420	2	11	0	0	176	37	37	0	10	10	10	0		710	999	
448	30000	1	1	200	2	11	0	9	32	0	9	9	10	10	10	0		0	999	
449	30000	3	1	205	2	11	0	9	22	9	9	9	10	10	10	0		170	999	
450	30000	2	1	200	2	11	0	9	9	21	9	9	10	10	10	0		170	999	
451	30000	1	1	200	2	11	0	9	9	9	9	21	10	10	10	0		0	999	
452	30000	13	4	860	2	11	0	580	258	258	258	258	10	10	10	0		4590	24	
455	30000	1	1	200	2	17	0	10	4	4	4	4	10	10	10	0		0	999	
456	30000	1	1	200	2	4	0	40	11	11	11	0	10	10	10	0		0	999	
457	30000	3	1	200	2	4	0	0	40	11	11	11	10	10	10	0		210	999	
458	30000	1	2	400	2	4	0	0	210	45	45	0	10	10	10	0		0	999	
459	30000	4	1	205	2	4	0	41	11	0	11	11	10	10	10	0		210	999	
467	30000	11	4	800	3	8	0	2175	2175	2175	2175	2175	10	10	10	0		30980	8	
484	30000	14	3	600	3	8	0	870	870	870	870	870	10	10	10	0		12390	999	
487	30000	5	2	400	3	8	0	278	626	278	278	278	10	10	10	0		4950	999	
490	30000	20	1	1	1	10	0	0	0	0	0	0	10	10	10	0		0	999	
491	30000	20	1	1	1	10	0	0	0	0	0	0	10	10	10	0		0	999	
492	30000	1	1	200	1	10	0	0	0	0	0	0	10	10	10	0		1	9999	
512	30000	20	1	1	1	1	0	0	0	0	0	0	10	10	10	0		0	999	
513	30000	1	3	600	2	5	0	0	0	0	135	45	10	10	10	0		0	999	
514	30000	1	4	800	2	5	0	162	72	72	72	72	10	10	10	0		0	10	
515	30000	1	4	860	2	5	0	120	0	0	0	362	10	10	10	0		0	10	
516	30000	1	3	600	2	4	0	112	112	0	0	525	10	10	10	0		0	999	
517	30000	20	1	1	1	1	0	0	0	0	0	0	10	10	10	0		0	999	
519	30000	20	1	1	1	1	0	0	0	0	0	0	10	10	10	0		0	999	
520	30000	2	2	400	3	2	0	17	7	7	7	7	10	10	10	0		130	999	
521	30000	5	2	410	2	1	0	184	553	0	0	0	10	10	10	0		2100	999	
522	30000	1	2	400	2	1	0	0	540	0	0	180	10	10	10	0		0	999	
523	30000	4	2	400	2	1	0	0	540	0	180	0	10	10	10	0		2050	999	
526	30000	5	1	205	2	19	0	1	1	1	1	1	10	10	10	0		20	999	
528	30000	1	1	200	2	19	0	1	1	1	1	1	10	10	10	0		0	999	
534	30000	1	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
535	30000	20	1	1	1	10	0	0	0	0	0	0	10	10	10	0		0	999	
536	30000	20	1	1	1	10	0	0	0	0	0	0	10	10	10	0		0	999	
537	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
541	30000	1	1	205	2	4	0	0	11	11	11	41	10	10	10	0		210	999	
542	30000	1	4	800	2	4	0	0	281	1312	281	0	10	10	10	0		0	10	
543	30000	1	2	400	2	7	0	37	0	129	37	36	10	10	10	0		0	999	
544	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
545	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
546	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
547	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
548	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
549	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
550	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
551	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
552	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
553	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
554	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
555	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
556	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
557	30000	1	2	400	2	7	0	48	48	48	48	48	10	10	10	0		0	999	
558	30000	1	4	800	2	6	0	0	4095	877	877	0	10	10	10	0		0	10	
559	30000	1	4	800	2	6	0	877	0	0	4095	877	10	10	10	0		0	10	
560	30000	1	4	800	2	6	0	877	0	4095	877	0	10	10	10	0		0	10	
561	30000	1	3	600	2	6	0	0	351	362	362	1263	10	10	10	0		0	999	
562	30000	1	4	800	2	6	0	3159	877	906	906	0	10	10	10	0		0	10	
563	30000	1	3	600	2	6	0	362	1263	351	0	362	10	10	10	0		0	999	
564	30000	1	3	600	2	6	0	362	362	0	1263	351	10	10	10	0		0	999	
565	30000	1	4	800	2	6	0	906	0	3159	906	877	10	10	10	0		0	10	
566	30000	1	4	800	2	6	0	906	0	877	3159	906	10	10	10	0		0	10	
567	30000	1	3	600	2	6	0	374	374	842	374	374	10	10	10	0		6660	999	
568	30000	1	4	800	3	7	0	1260	1260	1260	2835	1260	10	10	10	0		0	8	
569	30000	1	4	1000	3	7	0	1575	1575	1575	3543	1575	10	10	10	0		0	8	
570	30000	1	4	800	3	7	0	0	4252	1220	1220	1181	10	10	10	0		0	8	
571	30000	1	3	600	3	7	0	0	472	2205	0	472	10	10	10	0		0	999	
572	30000	1	2	400	3	7	0	201	201	453	201	201	10	10	10	0		0	999	
573	30000	5	3	600	3	7	0	472	0	2205	472	0	10	10	10	0		8970	999	
574	30000	6	3	600	3	7	0	504	1134	504	504	504	10	10	10	0		8970	999	
575	30000	7	3	600	3	7	0	1701	488	472	0	488	10	10	10	0		8970	999	
576	30000	1	4	800	3	7	0	1260	1260	2835	1260	1260	10	10	10	0		0	8	
577	30000	1	3	600	3	7	0	787	0	2362	0	0	10	10	10	0		0	999	
578	30000	1	4	800	3	14	0	0	2081	0	693	0	10	10	10	0		0	16	
579	30000	1	3	600	2	16	0	0	607	0	202	0	10	10	10	0		0	999	
580	30000	2	1	200	2	16	0	12	43	0	12	12	10	10	10	0		230	999	
581	30000	2	1	200	2	16	0	0	43	12	12	12	10	10	10	0		230	999	
582	30000	2	1	200	2	16	0	56	0	0	12	12	10	10	10	0		230	999	
583	30000	2	1	200	2	16	0	56	12	0	0	12	10	10	10	0		230	999	
584	30000	3	2	410	3	7	0	193	0	0	193	904	10	10	10	0		0	999	
585	30000	3	2	400	3	14	0	71	71	71	159	71	10	10	10	0		0	999	
586	30000	3	1	205	2	17	0	4	4	11	4	4	10	10	10	0		0	999	
587	30000	3	3	600	3	14	0	166	172	172	599	0	10	10	10	0		0	999	
588	30000	3	2	400	3	14	0	0	333	0	0	111	10	10	10	0		0	999	
589	30000	3	3	600	3	14	0	0	832	0	0	277	10	10	10	0		0	999	
590	30000	3	3	615	3	7	0	484	1743	500	500	0	10	10	10	0		0	999	
591	30000	3	3	615	3	7	0	2260	484	0	0	484	10	10	10	0		0	999	
592	30000	3	2	410	3	7	0	193	200	200	697	0	10	10	10	0		0	999	
593	30000	3	4	800	3	14	0	1942	0	0	416	416	10	10	10	0		0	16	
594	30000	3	2	400	3	14	0	0	310	66	66	0	10	10	10	0		0	999	
595	30000	3	2	400	3	14	0	71	71	71	71	159	10	10	10	0		0	999	
596	30000	3	3	600	3	14	0	777	166	166	0	0	10	10	10	0		0	999	
597	30000	1	4	800	2	16	0	324	324	729	324	324	10	10	10	0		0	16	
598	30000	1	3	600	2	17	0	210	0	0	45	45	10	10	10	0		0	999	
600	30000	1	4	800	3	14	0	0	416	416	1942	0	10	10	10	0		0	16	
601	30000	1	4	800	2	17	0	0	187	0	562	0	10	10	10	0		0	16	
602	30000	1	3	600	2	17	0	75	0	0	225	0	10	10	10	0		0	999	
603	30000	3	3	600	3	14	0	0	166	0	166	777	10	10	10	0		0	999	
604	30000	3	3	600	2	16	0	567	121	0	121	0	10	10	10	0		0	999	
605	30000	3	3	615	3	3	0	19	19	0	66	18	10	10	10	0		0	999	
606	30000	3	3	615	3	3	0	19	19	19	19	44	10	10	10	0		0	999	
607	30000	3	3	615	3	3	0	19	19	0	18	66	10	10	10	0		0	999	
609	30000	1	4	800	3	6	0	0	450	450	2100	0	10	10	10	0		0	16	
610	30000	1	3	600	3	6	0	180	0	840	180	0	10	10	10	0		0	999	
611	30000	1	3	600	2	10	0	0	630	135	135	0	10	10	10	0		0	999	
612	30000	5	2	400	2	11	0	168	0	0	36	36	10	10	10	0		680	999	
613	30000	3	2	410	2	11	0	36	172	36	0	0	10	10	10	0		0	999	
614	30000	3	2	410	2	11	0	39	39	88	39	39	10	10	10	0		0	999	
615	30000	1	3	600	2	11	0	0	0	450	150	0	10	10	10	0		0	999	
616	30000	1	4	1000	2	11	0	0	0	468	1406	0	10	10	10	0		0	24	
617	30000	3	2	410	2	11	0	38	0	36	132	38	10	10	10	0		0	999	
619	30000	1	4	800	3	6	0	450	450	2100	0	0	10	10	10	0		0	16	
620	30000	3	3	615	3	7	0	484	500	500	1743	0	10	10	10	0		0	999	
621	30000	1	3	600	3	6	0	192	192	192	432	192	10	10	10	0		0	999	
622	30000	1	4	800	3	7	0	0	1181	1181	5512	0	10	10	10	0		0	8	
623	30000	3	2	410	2	10	0	0	55	258	0	55	10	10	10	0		0	999	
624	30000	1	1	200	2	10	0	14	14	32	14	14	10	10	10	0		250	999	
625	30000	3	2	410	3	6	0	73	344	0	73	0	10	10	10	0		0	999	
626	30000	1	4	800	3	7	0	1260	2835	1260	1260	1260	10	10	10	0		0	8	
627	30000	1	3	600	3	6	0	192	192	192	192	432	10	10	10	0		0	999	
628	30000	1	4	800	2	12	0	2820	6345	2820	2820	2820	10	10	10	0		0	4	
629	30000	1	4	800	2	12	0	2820	2820	6345	2820	2820	10	10	10	0		0	4	
630	30000	1	3	600	3	5	0	9	9	9	9	21	10	10	10	0		0	999	
631	30000	3	2	410	3	6	0	78	78	177	78	78	10	10	10	0		0	999	
632	30000	1	4	800	3	7	0	1260	1260	2835	1260	1260	10	10	10	0		0	8	
633	30000	1	4	800	3	7	0	2835	1260	1260	1260	1260	10	10	10	0		0	8	
634	30000	1	4	800	3	7	0	1181	1220	1220	0	4252	10	10	10	0		0	8	
635	30000	1	4	800	3	7	0	4252	1181	1220	1220	0	10	10	10	0		0	8	
636	30000	1	3	600	3	7	0	504	504	504	504	1134	10	10	10	0		0	999	
637	30000	1	3	600	3	7	0	472	2205	0	0	472	10	10	10	0		0	999	
638	30000	3	2	400	3	7	0	201	201	453	201	201	10	10	10	0		0	999	
639	30000	3	3	600	3	14	0	166	0	777	166	0	10	10	10	0		0	999	
640	30000	1	3	600	3	7	0	2205	0	472	472	0	10	10	10	0		0	999	
641	30000	1	3	600	3	7	0	504	504	1134	504	504	10	10	10	0		0	999	
642	30000	1	4	800	3	7	0	1220	1181	4252	0	1220	10	10	10	0		0	8	
643	30000	1	4	800	2	16	0	0	0	1518	0	506	10	10	10	0		0	16	
644	30000	1	4	800	3	14	0	416	0	0	416	1942	10	10	10	0		0	16	
645	30000	1	4	800	3	7	0	1220	0	1181	4252	1220	10	10	10	0		0	8	
646	30000	1	4	1000	3	7	0	1525	0	1476	1525	5315	10	10	10	0		0	8	
647	30000	1	4	800	3	7	0	1181	1220	4252	1220	0	10	10	10	0		0	8	
648	30000	1	4	800	3	7	0	0	5906	0	1968	0	10	10	10	0		0	8	
649	30000	3	3	615	3	7	0	484	0	0	484	2260	10	10	10	0		0	999	
650	30000	1	4	800	3	7	0	1260	1260	1260	2835	1260	10	10	10	0		0	8	
651	30000	1	3	600	3	7	0	472	0	472	0	2205	10	10	10	0		0	999	
652	30000	1	4	800	3	7	0	2835	1260	1260	1260	1260	10	10	10	0		0	8	
653	30000	3	4	800	3	14	0	416	0	0	416	1942	10	10	10	0		0	16	
654	30000	1	3	600	3	14	0	277	0	0	0	832	10	10	10	0		0	999	
655	30000	3	1	200	2	17	0	4	16	0	4	4	10	10	10	0		80	999	
656	30000	3	2	410	2	11	0	61	0	0	184	0	10	10	10	0		0	999	
657	30000	3	2	410	3	7	0	0	904	193	193	0	10	10	10	0		0	999	
658	30000	3	2	400	3	14	0	0	66	310	0	66	10	10	10	0		0	999	
659	30000	4	2	400	3	11	0	0	0	0	0	0	10	10	10	0		340	999	
660	30000	1	2	400	3	7	0	201	201	201	453	201	10	10	10	0		0	999	
661	30000	1	3	600	3	3	0	18	18	18	0	64	10	10	10	0		0	999	
662	30000	1	3	600	2	16	0	121	121	567	0	0	10	10	10	0		0	999	
663	30000	3	3	615	2	16	0	124	0	581	0	124	10	10	10	0		0	999	
664	30000	1	3	600	2	16	0	121	0	567	121	0	10	10	10	0		0	999	
665	30000	3	3	615	2	16	0	0	0	581	124	124	10	10	10	0		0	999	
666	30000	7	2	420	3	7	0	0	0	330	992	0	10	10	10	0		3760	999	
667	30000	1	3	600	3	11	0	0	0	0	0	0	10	10	10	0		0	999	
668	30000	1	3	600	3	11	0	0	0	0	0	0	10	10	10	0		0	999	
669	30000	1	3	600	2	17	0	0	0	75	225	0	10	10	10	0		0	999	
670	30000	3	3	615	2	17	0	0	0	230	76	0	10	10	10	0		0	999	
671	30000	1	1	200	3	11	0	0	0	0	0	0	10	10	10	0		80	999	
672	30000	1	3	600	3	11	0	0	0	0	0	0	10	10	10	0		0	999	
673	30000	1	3	600	3	11	0	0	0	0	0	0	10	10	10	0		0	999	
674	30000	1	3	600	3	11	0	0	0	0	0	0	10	10	10	0		0	999	
675	30000	1	3	600	3	11	0	0	0	0	0	0	10	10	10	0		0	999	
676	30000	1	3	600	3	11	0	0	0	0	0	0	10	10	10	0		0	999	
677	30000	1	3	600	3	11	0	0	0	0	0	0	10	10	10	0		0	999	
678	30000	1	3	600	3	11	0	0	0	0	0	0	10	10	10	0		0	999	
679	30000	20	1	1	1	10	0	0	0	0	0	0	10	10	10	0		0	999	
680	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
681	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
682	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
683	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
684	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
685	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
686	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
687	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
688	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
689	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
690	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
691	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
692	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
693	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
694	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
695	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
696	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
697	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
698	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
699	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
700	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
701	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
702	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
703	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
704	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
705	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
706	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
707	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
708	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
709	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
711	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
712	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
713	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
714	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
715	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
716	30000	1	1	200	2	10	0	0	13	0	63	13	10	10	10	0		0	999	
717	30000	20	1	1	2	10	0	0	0	0	0	0	10	10	10	0		0	999	
718	30000	20	1	1	1	10	0	0	0	0	0	0	10	10	10	0		0	999	
719	30000	20	1	1	1	10	0	0	0	0	0	0	10	10	10	0		0	999	
720	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
721	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
722	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
723	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
724	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
725	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
726	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
727	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
728	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
729	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
730	30000	20	1	1	4	7	0	0	0	0	0	0	10	10	10	0		0	999	
731	30000	4	2	400	3	13	0	74	74	0	72	259	10	10	10	0		1360	999	
732	30000	1	1	205	3	13	0	86	18	0	0	18	10	10	10	0		350	999	
733	30000	2	1	200	3	13	0	84	18	0	18	0	10	10	10	0		340	999	
734	30000	1	1	200	2	6	0	36	35	126	0	36	10	10	10	0		0	999	
735	30000	2	1	200	2	20	0	0	0	0	0	0	10	10	10	0		80	999	
736	30000	1	1	200	2	3	0	0	14	0	14	69	10	10	10	0		0	999	
737	30000	3	1	210	2	3	0	0	25	77	0	0	10	10	10	0		290	999	
738	30000	1	1	200	2	3	0	35	15	15	15	15	10	10	10	0		280	999	
739	30000	1	2	400	2	3	0	277	59	0	0	59	10	10	10	0		0	999	
740	30000	1	1	200	2	5	0	3	3	3	3	3	10	10	10	0		0	999	
741	30000	1	1	200	2	5	0	9	2	2	0	2	10	10	10	0		50	999	
742	30000	1	1	200	2	20	0	0	0	0	0	0	10	10	10	0		0	999	
743	30000	1	1	200	2	20	0	0	0	0	0	0	10	10	10	0		0	999	
744	30000	1	4	800	2	8	0	825	825	825	825	825	10	10	10	0		0	16	
745	30000	1	4	800	2	8	0	825	825	825	825	825	10	10	10	0		0	16	
746	30000	1	4	800	2	8	0	825	825	825	825	825	10	10	10	0		0	16	
747	30000	1	4	800	2	8	0	825	825	825	825	825	10	10	10	0		0	16	
748	30000	1	2	400	3	6	0	72	0	0	72	336	10	10	10	0		0	999	
749	30000	5	1	205	3	6	0	86	0	0	18	18	10	10	10	0		350	999	
750	30000	6	1	210	3	6	0	18	88	0	18	0	10	10	10	0		350	999	
751	30000	4	1	205	2	11	0	22	9	9	9	9	10	10	10	0		170	999	
752	30000	1	1	200	2	11	0	9	9	9	21	9	10	10	10	0		170	999	
753	30000	5	1	205	2	11	0	33	9	0	9	9	10	10	10	0		170	999	
754	30000	1	1	200	2	11	0	32	0	9	9	9	10	10	10	0		0	999	
755	30000	1	3	600	2	11	0	90	420	0	0	90	10	10	10	0		0	999	
756	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
757	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
758	30000	1	2	410	2	19	0	0	9	27	0	0	10	10	10	0		100	999	
759	30000	3	1	205	2	19	0	1	1	1	1	1	10	10	10	0		20	999	
760	30000	1	3	630	2	19	0	0	66	14	14	0	10	10	10	0		260	999	
761	30000	1	3	630	2	19	0	14	66	0	0	14	10	10	10	0		0	999	
762	30000	1	1	200	2	19	0	1	1	1	1	1	10	10	10	0		20	999	
763	30000	2	1	200	2	19	0	1	1	1	1	1	10	10	10	0		20	999	
764	30000	3	1	205	2	19	0	1	1	1	1	1	10	10	10	0		20	999	
765	30000	1	1	200	2	19	0	1	1	1	1	1	10	10	10	0		0	999	
766	30000	1	1	205	2	15	0	4	4	4	4	11	10	10	10	0		80	999	
767	30000	1	1	200	2	8	0	25	0	24	25	89	10	10	10	0		0	999	
768	30000	1	1	200	2	8	0	24	25	25	89	0	10	10	10	0		0	999	
769	30000	1	1	200	2	8	0	25	24	89	0	25	10	10	10	0		0	999	
770	30000	3	1	205	2	19	0	1	1	1	1	1	10	10	10	0		20	999	
771	30000	3	1	205	2	19	0	1	1	1	1	1	10	10	10	0		20	999	
772	30000	1	1	200	2	16	0	12	12	0	56	0	10	10	10	0		0	999	
773	30000	2	1	200	2	16	0	0	12	0	56	12	10	10	10	0		230	999	
774	30000	1	1	200	2	16	0	12	0	0	56	12	10	10	10	0		230	999	
775	30000	4	1	205	2	15	0	4	16	0	4	4	10	10	10	0		80	999	
776	30000	6	2	420	2	15	0	19	18	68	0	19	10	10	10	0		350	999	
777	30000	4	2	420	2	3	0	103	0	0	0	311	10	10	10	0		1180	999	
778	30000	1	1	200	2	4	0	11	40	11	0	11	10	10	10	0		0	999	
779	30000	1	1	205	2	4	0	11	0	11	11	41	10	10	10	0		210	999	
780	30000	20	1	1	4	6	0	0	0	0	0	0	10	10	10	0		0	999	
781	30000	5	2	410	2	19	0	0	9	27	0	0	10	10	10	0		100	999	
782	30000	1	1	200	4	11	0	0	0	0	0	0	10	10	10	0		80	999	
783	30000	6	1	200	4	11	0	0	0	0	0	0	10	10	10	0		80	999	
784	30000	2	3	600	3	1	0	42	0	0	9	9	10	10	10	0		0	999	
785	30000	3	2	410	3	1	0	3	13	0	3	3	10	10	10	0		70	999	
786	30000	2	3	600	3	1	0	42	9	0	0	9	10	10	10	0		0	999	
787	30000	2	3	600	3	1	0	42	9	0	9	0	10	10	10	0		0	999	
788	30000	2	3	600	3	1	0	0	42	0	9	9	10	10	10	0		0	999	
789	30000	2	3	600	3	1	0	9	42	0	0	9	10	10	10	0		0	999	
790	30000	1	1	200	3	1	0	3	0	0	0	0	10	10	10	0		10	999	
791	30000	8	3	630	3	3	1	20	20	45	20	20	10	10	10	0		350	999	
792	30000	8	3	630	3	3	1	18	19	68	19	0	10	10	10	0		350	999	
793	30000	9	3	630	3	3	0	19	0	18	68	19	10	10	10	0		350	999	
794	30000	4	1	205	3	3	0	4	1	1	1	1	10	10	10	0		30	999	
795	30000	5	1	205	3	3	0	1	1	4	1	1	10	10	10	0		30	999	
796	30000	5	1	205	3	3	0	8	0	0	1	1	10	10	10	0		30	999	
797	30000	10	3	645	3	3	0	20	20	20	20	46	10	10	10	0		360	999	
798	30000	1	1	210	3	3	2	6	0	1	1	1	10	10	10	0		30	999	
799	30000	1	1	210	3	3	2	6	1	0	1	1	10	10	10	0		30	999	
800	30000	2	2	400	3	3	2	33	0	7	0	7	10	10	10	0		130	999	
801	30000	2	2	400	3	3	2	33	7	0	0	7	10	10	10	0		130	999	
802	30000	10	2	430	3	3	0	7	7	7	0	27	10	10	10	0		140	999	
803	30000	6	2	420	3	3	0	7	0	27	7	7	10	10	10	0		140	999	
804	30000	2	1	200	3	3	0	1	6	0	1	1	10	10	10	0		30	999	
805	30000	1	1	200	3	3	0	4	1	1	1	1	10	10	10	0		30	999	
806	30000	6	2	420	3	3	3	7	7	27	0	7	10	10	10	0		140	999	
807	30000	3	1	205	3	3	3	1	1	1	4	1	10	10	10	0		30	999	
808	30000	3	1	205	3	3	3	1	1	1	6	0	10	10	10	0		30	999	
